"annee";"mois";"jour";"jourAnnee";"longueur";"logL";"poids";"logP";"poidsKg";"logPkg";"sexe";"source";"X";"Y";"profMoy"
2015;8;2;214;61,6;4,12066187053947;2178;7,68616230349291;2,178;0,778407024510769;1;"ngsl";-62,2916666666667;48,6666666666667;397
2015;8;3;215;92,2;4,52396013056255;9260;9,13345932764022;9,26;2,22570404865809;1;"ngsl";-60,3205;49,301;271
2015;8;3;215;39;3,66356164612965;532;6,27664348934164;0,532;-0,631111789640493;1;"ngsl";-60,0915;49,5611666666667;90
2015;8;4;216;62,4;4,13356527537538;2794;7,93522953981691;2,794;1,02747426083477;1;"ngsl";-59,4416666666667;49,9721666666667;206
2015;8;4;216;56,9;4,04129534113228;1942;7,57147364885127;1,942;0,663718369869133;5;"ngsl";-58,2378333333333;50,2031666666667;281
2015;8;5;217;33,4;3,50855589998265;358;5,8805329864007;0,358;-1,02722229258144;1;"ngsl";-58,1295;50,5675;162
2015;8;7;219;105,6;4,65965837127216;17040;9,74331880038331;17,04;2,83556352140117;5;"ngsl";-57,3293333333333;50,9548333333333;91
2015;8;7;219;34,3;3,53514535417189;366;5,90263333340137;0,366;-1,00512194558077;1;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;44,4;3,79323946943818;794;6,67708346124714;0,794;-0,230671817735001;5;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;44,4;3,79323946943818;736;6,60123011872888;0,736;-0,306525160253261;5;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;49,1;3,89385903480047;1134;7,0335064842877;1,134;0,12575120530556;1;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;54,1;3,99083418585244;1542;7,34083555412327;1,542;0,433080275141138;1;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;74,9;4,31615389052317;4910;8,49902922078857;4,91;1,59127394180643;5;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;75,1;4,31882055877009;4730;8,46168048148598;4,73;1,55392520250384;5;"ngsl";-57,5723333333333;50,7593333333333;161
2015;8;7;219;33,8;3,52046080248897;304;5,71702770140622;0,304;-1,19072757757592;1;"ngsl";-57,5445;50,4873333333333;133
2015;8;7;219;39,5;3,67630067190708;592;6,38350663488401;0,592;-0,524248644098131;5;"ngsl";-57,5445;50,4873333333333;133
2015;8;7;219;48,5;3,88156379794344;1144;7,04228617193974;1,144;0,134530892957606;1;"ngsl";-57,5445;50,4873333333333;133
2015;8;7;219;40,5;3,70130197411249;604;6,40357419793482;0,604;-0,504181081047322;1;"ngsl";-57,647;50,3446666666667;163
2015;8;7;219;55;4,00733318523247;1764;7,47533923656674;1,764;0,5675839575846;1;"ngsl";-57,647;50,3446666666667;163
2015;8;7;219;60,5;4,1026433650368;2310;7,74500280351584;2,31;0,837247524533702;1;"ngsl";-57,647;50,3446666666667;163
2015;8;7;219;62;4,12713438504509;2440;7,79975331828725;2,44;0,89199803930511;1;"ngsl";-57,647;50,3446666666667;163
2015;8;7;219;76;4,33073334028633;4830;8,48260174664662;4,83;1,57484646766448;1;"ngsl";-57,647;50,3446666666667;163
2015;8;7;219;149,5;5,00729639283074;34360;10,4446483760982;34,36;3,53689309711605;5;"ngsl";-57,9638333333333;50,3421666666667;250
2015;8;7;219;156;5,04985600724954;42540;10,6582000887542;42,54;3,75044480977209;5;"ngsl";-58,0271666666667;50,2265;243
2015;8;7;219;69,4;4,23988686751276;4070;8,31139827843664;4,07;1,4036429994545;5;"ngsl";-57,8601666666667;50,2256666666667;201
2015;8;7;219;88,9;4,48751214251986;7450;8,9159693113736;7,45;2,00821403239147;5;"ngsl";-57,8601666666667;50,2256666666667;201
2015;8;7;219;52,2;3,95508249488859;1410;7,25134498337221;1,41;0,343589704390077;5;"ngsl";-57,8663333333333;50,1498333333333;165
2015;8;8;220;64,5;4,16666522380173;3086;8,03463103292311;3,086;1,12687575394097;1;"ngsl";-58,547;49,7876666666667;176
2015;8;9;221;86,5;4,46014441393783;8190;9,01066917684711;8,19;2,10291389786498;1;"ngsl";-59,6065;49,0831666666667;256
2015;8;10;222;91;4,51085950651685;9330;9,14099029384139;9,33;2,23323501485925;1;"ngsl";-59,4828333333333;48,8668333333333;177
2015;8;10;222;100,2;4,60716818865076;13200;9,48797210857446;13,2;2,58021682959233;1;"ngsl";-59,882;48,9843333333333;317
2015;8;11;223;55,5;4,01638302075239;1790;7,4899708988348;1,79;0,582215619852664;1;"ngsl";-59,4213333333333;48,5176666666667;91
2015;8;11;223;96;4,56434819146784;10178;9,22798380714878;10,178;2,32022852816664;1;"ngsl";-59,4213333333333;48,5176666666667;91
2015;8;12;224;29,6;3,38777436133001;238;5,47227067367148;0,238;-1,43548460531066;1;"ngsl";-59,6503333333333;48,127;164
2015;8;13;225;58;4,06044301054642;2050;7,62559507213245;2,05;0,717839793150317;5;"ngsl";-60,434;47,5108333333333;249
2015;8;13;225;86,1;4,45550941143368;6470;8,77493138749495;6,47;1,86717610851281;5;"ngsl";-60,434;47,5108333333333;249
2015;8;13;225;105;4,65396035015752;14200;9,56099724358935;14,2;2,65324196460721;1;"ngsl";-59,9588333333333;48,0885;453
2015;8;14;226;84,4;4,43556740160191;7160;8,87626525995469;7,16;1,96850998097255;1;"ngsl";-61,4343333333333;48,152;226
2015;8;14;226;85,5;4,44851637594271;6730;8,81433042263877;6,73;1,90657514365664;1;"ngsl";-61,4343333333333;48,152;226
2015;8;14;226;86,5;4,46014441393783;7160;8,87626525995469;7,16;1,96850998097255;1;"ngsl";-61,4343333333333;48,152;226
2015;8;15;227;130;4,86753445045558;19100;9,85744361403472;19,1;2,94968833505258;5;"ngsl";-61,8866666666667;48,3285;343
2015;8;15;227;45,5;3,8177123259569;942;6,84800527457636;0,942;-0,059750004405774;1;"ngsl";-61,9211666666667;48,2645;245
2015;8;15;227;63,5;4,15103990589865;2804;7,93880224815448;2,804;1,03104696917234;1;"ngsl";-61,9211666666667;48,2645;245
2015;8;17;229;88;4,47733681447821;7270;8,89151157052756;7,27;1,98375629154543;1;"ngsl";-63,1733333333333;48,6663333333333;267
2015;8;17;229;99,7;4,60216567696779;10510;9,260082463871;10,51;2,35232718488886;5;"ngsl";-63,1733333333333;48,6663333333333;267
2015;8;17;229;71,1;4,26408733680919;3930;8,27639470486331;3,93;1,36863942588117;1;"ngsl";-63,395;49,2338333333333;228
2015;8;17;229;85,5;4,44851637594271;6670;8,80537513890967;6,67;1,89761985992753;1;"ngsl";-63,395;49,2338333333333;228
2015;8;19;231;94,9;4,55282370561588;9680;9,17781718027062;9,68;2,27006190128849;1;"ngsl";-63,9021666666667;48,8996666666667;251
2015;8;20;232;22,8;3,1267605359604;338;5,82304589548302;0,338;-1,08470938349912;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;24,7;3,20680324363393;150;5,01063529409626;0,15;-1,89711998488588;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;30,9;3,4307561839037;316;5,75574221358691;0,316;-1,15201306539522;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;34;3,52636052461616;340;5,82894561761021;0,34;-1,07880966137193;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;35,4;3,56671182013973;390;5,96614673912369;0,39;-0,941608539858445;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;37;3,61091791264422;449,2;6,10746822286429;0,4492;-0,800287056117849;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;37;3,61091791264422;440;6,08677472691231;0,44;-0,82098055206983;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;36,7;3,60277675506052;424;6,04973345523196;0,424;-0,858021823750179;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;37,3;3,61899332664977;502;6,21860011969173;0,502;-0,689155159290408;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;37,1;3,61361696961339;506;6,22653666928747;0,506;-0,681218609694672;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;38,1;3,64021428213266;474;6,16120732169508;0,474;-0,746547957287061;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;39,2;3,66867674679642;562;6,33150184989369;0,562;-0,576253429088446;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;39;3,66356164612965;568;6,34212141872115;0,568;-0,565633860260986;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;40,7;3,70622809244855;702;6,55393340402581;0,702;-0,353821874956326;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;48,1;3,87328217711172;1056;6,96224346426621;1,056;0,0544881852840698;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;50;3,91202300542815;1142;7,04053639021596;1,142;0,132781111233818;5;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;49,5;3,90197266957464;1152;7,04925484125584;1,152;0,141499562273699;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;51;3,93182563272433;1230;7,11476944836646;1,23;0,207014169384326;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;59;4,07753744390572;2004;7,60290046220476;2,004;0,695145183222618;1;"ngsl";-64,1145;49,5931666666667;165
2015;8;20;232;84,2;4,43319492124828;7660;8,94376726273464;7,66;2,0360119837525;5;"ngsl";-64,3125;49,5871666666667;239
2015;8;20;232;118;4,77068462446567;18880;9,84585843969949;18,88;2,93810316071735;5;"ngsl";-64,3125;49,5871666666667;239
2015;8;20;232;70,5;4,25561270981822;3860;8,25842246245888;3,86;1,35066718347674;1;"ngsl";-64,6281666666667;49,5946666666667;294
2015;8;20;232;92,5;4,52720864451838;8740;9,07566546864958;8,74;2,16791018966744;5;"ngsl";-65,2151666666667;49,3083333333333;231
2015;8;21;233;90,6;4,50645421304893;8700;9,07107830464268;8,7;2,16332302566054;1;"ngsl";-65,4176666666667;49,3205;242
2015;8;21;233;86,5;4,46014441393783;8280;9,02159824737931;8,28;2,11384296839717;1;"ngsl";-65,733;49,5753333333333;326
2015;8;22;234;52;3,95124371858143;1424;7,26122509197192;1,424;0,353469812989784;5;"ngsl";-67,9856666666667;48,7938333333333;160
2015;8;22;234;91,5;4,51633897228148;8760;9,07795118393044;8,76;2,1701959049483;1;"ngsl";-67,9856666666667;48,7938333333333;160
2015;8;23;235;69;4,23410650459726;3490;8,15765701519647;3,49;1,24990173621434;1;"ngsl";-68,8923333333333;48,497;240
2015;8;24;236;37;3,61091791264422;474;6,16120732169508;0,474;-0,746547957287061;5;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;47,6;3,86283276123737;1058;6,96413561241824;1,058;0,0563803334361077;1;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;51,5;3,94158180766969;1350;7,20785987143248;1,35;0,300104592450338;1;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;51,8;3,94739014926544;1352;7,20934025660291;1,352;0,301584977620772;5;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;53;3,97029191355212;1374;7,22548147278229;1,374;0,317726193800158;1;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;170;5,13579843705026;54000;10,8967393255464;54;3,98898404656427;5;"ngsl";-68,7928333333333;48,7048333333333;200
2015;8;24;236;56,8;4,03953632572711;1796;7,49331724886215;1,796;0,585561969880008;5;"ngsl";-68,5536666666667;48,876;158
2015;8;24;236;70,8;4,25985900069967;3590;8,18590748148232;3,59;1,27815220250019;5;"ngsl";-68,5536666666667;48,876;158
2015;8;25;237;47,1;3,85227300102237;988;6,89568269774787;0,988;-0,0120725812342692;1;"ngsl";-68,1353333333333;48,9993333333333;250
2015;8;25;237;76,6;4,33859707674655;4800;8,47637119689598;4,8;1,56861591791385;5;"ngsl";-66,6683333333333;49,5078333333333;252
2015;8;25;237;34,5;3,54095932403731;344;5,8406416573734;0,344;-1,06711362160874;1;"ngsl";-66,9341666666667;49,6051666666667;181
2015;8;25;237;43,1;3,7635229971097;738;6,60394382460047;0,738;-0,303811454381665;5;"ngsl";-66,9341666666667;49,6051666666667;181
2015;8;25;237;149;5,00394630594546;34000;10,4341158035983;34;3,52636052461616;5;"ngsl";-66,5788333333333;49,9261666666667;231
2015;8;26;238;72,6;4,28496492183075;3900;8,26873183211774;3,9;1,3609765531356;1;"ngsl";-66,3401666666667;49,8783333333333;270
2015;8;26;238;121,2;4,79744207363521;17600;9,77565418102624;17,6;2,86789890204411;5;"ngsl";-66,3401666666667;49,8783333333333;270
2015;8;26;238;42,8;3,75653810258775;724;6,58479139238572;0,724;-0,322963886596421;1;"ngsl";-64,7958333333333;49,898;148
2015;8;26;238;32,6;3,48431228837266;308;5,73009978297357;0,308;-1,17765549600856;5;"ngsl";-64,9986666666667;49,9075;152
2015;8;26;238;38;3,63758615972639;511,2;6,23676090306332;0,5112;-0,670994375918812;1;"ngsl";-64,9986666666667;49,9075;152
2015;8;26;238;42,8;3,75653810258775;768;6,64378973314767;0,768;-0,263965545834465;5;"ngsl";-64,9986666666667;49,9075;152
2015;8;27;239;39,6;3,67882911826043;590;6,38012253689976;0,59;-0,527632742082372;5;"ngsl";-64,9351666666667;50,0298333333333;185
2015;8;27;239;36,1;3,58629286533884;466;6,14418563412565;0,466;-0,763569644856491;5;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;39;3,66356164612965;566;6,33859407820318;0,566;-0,569161200778954;1;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;39,5;3,67630067190708;596;6,39024066706535;0,596;-0,517514611916787;1;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;46,1;3,8308129500026;956;6,8627579130514;0,956;-0,0449973659307358;5;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;45,9;3,8264651170665;944;6,8501261661455;0,944;-0,0576291128366364;5;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;50,3;3,91800507710569;1322;7,18690102041163;1,322;0,279145741429495;5;"ngsl";-65,356;50,0918333333333;148
2015;8;27;239;60,4;4,10098910494077;2294;7,73805229768932;2,294;0,830297018707179;1;"ngsl";-65,356;50,0918333333333;148
2015;8;28;240;99;4,59511985013459;11100;9,31470038730042;11,1;2,40694510831829;1;"ngsl";-62,7673333333333;50,026;148
2015;8;28;240;35;3,55534806148941;348;5,85220247977447;0,348;-1,05555279920766;1;"ngsl";-62,6036666666667;49,9508333333333;192
2015;8;28;240;68;4,21950770517611;3310;8,10470346837111;3,31;1,19694818938897;1;"ngsl";-62,9963333333333;49,826;220
2015;8;28;240;79,5;4,37575702166029;5650;8,63941082414049;5,65;1,73165554515835;5;"ngsl";-62,9963333333333;49,826;220
2015;8;28;240;135;4,90527477843843;28000;10,2399597891573;28;3,3322045101752;5;"ngsl";-62,9963333333333;49,826;220
2015;8;28;240;160;5,07517381523383;47000;10,7579028806922;47;3,85014760171006;5;"ngsl";-62,9963333333333;49,826;220
2015;8;28;240;37,5;3,62434093297637;510;6,23441072571837;0,51;-0,673344553263766;1;"ngsl";-63,132;49,8151666666667;152
2015;8;28;240;47;3,85014760171006;974;6,88141130364254;0,974;-0,026343975339602;5;"ngsl";-63,132;49,8151666666667;152
2015;8;28;240;23;3,13549421592915;112,6;4,72384171570559;0,1126;-2,18391356327655;5;"ngsl";-62,8005;49,7213333333333;136
2015;8;28;240;27,5;3,31418600467253;182,1;5,20455598673356;0,1821;-1,70319929224857;1;"ngsl";-62,8005;49,7213333333333;136
2015;8;29;241;42,2;3,74242022104197;710;6,56526497003536;0,71;-0,342490308946776;5;"ngsl";-62,5213333333333;49,7453333333333;201
2015;8;29;241;47,1;3,85227300102237;1060;6,96602418710611;1,06;0,0582689081239758;1;"ngsl";-62,5213333333333;49,7453333333333;201
2015;8;29;241;47;3,85014760171006;1048;6,95463886488099;1,048;0,0468835858988505;1;"ngsl";-61,4195;49,858;139
2015;8;29;241;53;3,97029191355212;1526;7,3304052118444;1,526;0,422649932862265;1;"ngsl";-61,4195;49,858;139
2015;8;29;241;61,2;4,11414718951828;2288;7,73543335249969;2,288;0,827678073517551;5;"ngsl";-61,4195;49,858;139
2015;8;29;241;150;5,01063529409626;45000;10,7144177687525;45;3,80666248977032;5;"ngsl";-61,4195;49,858;139
2015;8;29;241;52,1;3,95316494875932;1376;7,22693601849329;1,376;0,319180739511152;1;"ngsl";-61,6391666666667;49,5723333333333;252
2015;8;30;242;64,1;4,16044436392662;2620;7,87092959675514;2,62;0,963174317773006;5;"ngsl";-60,582;49,8585;161
2015;8;30;242;79,8;4,37952350445576;5240;8,56407677731509;5,24;1,65632149833295;5;"ngsl";-60,582;49,8585;161
2015;8;30;242;202;5,30826769740121;98000;11,4927227576527;98;4,58496747867057;9;"ngsl";-60,582;49,8585;161
2015;8;30;242;140;4,9416424226093;33000;10,4042628404486;33;3,49650756146648;5;"ngsl";-60,454;49,4658333333333;295
2015;8;31;243;72,5;4,28358656186063;4360;8,38022733634308;4,36;1,47247205736094;5;"ngsl";-60,6528333333333;49,2991666666667;258
2015;8;31;243;25,3;3,23080439573347;156,8;5,05497110791631;0,1568;-1,85278417106583;1;"ngsl";-61,0458333333333;49,1673333333333;117
2015;8;31;243;24,5;3,19867311755068;128,7;4,85748411460208;0,1287;-2,05027116438006;1;"ngsl";-61,0458333333333;49,1673333333333;117
2015;8;31;243;29,2;3,37416870927424;206,3;5,32933142007721;0,2063;-1,57842385890493;1;"ngsl";-61,3255;48,9113333333333;115
2015;8;31;243;28,8;3,3603753871419;211,1;5,35233195485428;0,2111;-1,55542332412786;1;"ngsl";-61,3255;48,9113333333333;115
2015;8;31;243;37;3,61091791264422;480;6,17378610390194;0,48;-0,7339691750802;1;"ngsl";-61,4236666666667;48,8826666666667;188
2015;8;31;243;59,1;4,07923092441205;2114;7,65633716643018;2,114;0,748581887448046;5;"ngsl";-61,4236666666667;48,8826666666667;188
2015;8;31;243;81;4,39444915467244;5820;8,66905554072548;5,82;1,76130026174335;1;"ngsl";-61,4236666666667;48,8826666666667;188
2015;8;31;243;38,5;3,65065824129374;581;6,36475075685191;0,581;-0,543004522130226;5;"ngsl";-61,7178333333333;48,9298333333333;154
2015;8;31;243;44;3,78418963391826;820;6,7093043402583;0,82;-0,198450938723838;5;"ngsl";-61,7178333333333;48,9298333333333;154
2015;8;31;243;43,8;3,7796338173824;775;6,65286302935335;0,775;-0,25489224962879;5;"ngsl";-61,7178333333333;48,9298333333333;154
2015;8;31;243;45,5;3,8177123259569;835;6,72743172485086;0,835;-0,180323554131282;1;"ngsl";-61,7178333333333;48,9298333333333;154
2015;8;31;243;145,5;4,98017608661155;37000;10,5186731916264;37;3,61091791264422;5;"ngsl";-61,7178333333333;48,9298333333333;154
2015;8;31;243;29,4;3,38099467434464;206;5,32787616878958;0,206;-1,57987911019256;1;"ngsl";-62,5143333333333;49,0185;165
2015;8;31;243;35,1;3,55820113047182;416;6,03068526026126;0,416;-0,877070018720874;5;"ngsl";-62,5143333333333;49,0185;165
2015;8;31;243;38,1;3,64021428213266;570;6,3456363608286;0,57;-0,562118918153541;5;"ngsl";-62,5143333333333;49,0185;165
2015;8;31;243;39,8;3,68386691229039;544;6,29894924685594;0,544;-0,608806032126194;1;"ngsl";-62,5143333333333;49,0185;165
2015;8;31;243;50,5;3,92197333628131;1254;7,13409372119287;1,254;0,226338442210729;1;"ngsl";-62,5143333333333;49,0185;165
2015;9;1;244;74,5;4,31079912538551;4750;8,46589989702869;4,75;1,55814461804655;5;"ngsl";-62,714;48,9981666666667;261
2015;9;1;244;90,2;4,50202942706858;9430;9,1516513756275;9,43;2,24389609664537;5;"ngsl";-63,415;48,8075;250
2015;9;1;244;91;4,51085950651685;8610;9,06067959742178;8,61;2,15292431843964;5;"ngsl";-63,415;48,8075;250
2016;8;2;214;84,5;4,43675153436313;7318;8,89809234557915;7,318;1,99033706659702;1;"ngsl";-63,631;48,8616666666667;266
2016;8;4;216;95,6;4,56017282005736;11190;9,32277580130597;11,19;2,41502052232383;1;"ngsl";-59,7621666666667;49,5266666666667;264
2016;8;4;216;98,5;4,59005654817804;12640;9,44462166770085;12,64;2,53686638871871;1;"ngsl";-59,403;49,7598333333333;255
2016;8;7;219;134,2;4,89933122453758;33500;10,4193007178132;33,5;3,51154543883102;5;"ngsl";-56,6143333333333;51,4441666666667;69
2016;8;7;219;93,8;4,54116485601218;10300;9,23989917421773;10,3;2,33214389523559;5;"ngsl";-57,0085;51,3773333333333;64
2016;8;7;219;54,3;3,99452422693989;1792;7,49108759353488;1,792;0,583332314552739;1;"ngsl";-57,4656666666667;50,6086666666667;138
2016;8;10;222;31,8;3,45946628978613;301,6;5,7091016361338;0,3016;-1,19865364284834;1;"ngsl";-58,1698333333333;49,6553333333333;43
2016;8;10;222;52,8;3,96651119071222;1690;7,43248380791712;1,69;0,524728528934982;1;"ngsl";-58,1698333333333;49,6553333333333;43
2016;8;10;222;45,8;3,82428409112014;974;6,88141130364254;0,974;-0,026343975339602;5;"ngsl";-58,239;50,1048333333333;221
2016;8;10;222;68;4,21950770517611;3400;8,13153071060425;3,4;1,22377543162212;1;"ngsl";-58,239;50,1048333333333;221
2016;8;10;222;78,7;4,36564315542336;6370;8,75935474856621;6,37;1,85159946958407;1;"ngsl";-58,239;50,1048333333333;221
2016;8;10;222;80,8;4,39197696552705;6500;8,77955745588373;6,5;1,87180217690159;1;"ngsl";-58,239;50,1048333333333;221
2016;8;11;223;57,5;4,0517849478033;1936;7,56837926783652;1,936;0,660623988854385;1;"ngsl";-58,8308333333333;49,6808333333333;196
2016;8;11;223;80;4,38202663467388;5330;8,58110651715989;5,33;1,67335123817775;1;"ngsl";-58,8308333333333;49,6808333333333;196
2016;8;11;223;100,2;4,60716818865076;12400;9,42545175159313;12,4;2,51769647261099;1;"ngsl";-58,8308333333333;49,6808333333333;196
2016;8;11;223;105;4,65396035015752;13500;9,51044496442652;13,5;2,60268968544438;5;"ngsl";-58,8308333333333;49,6808333333333;196
2016;8;11;223;100;4,60517018598809;10250;9,23503298456655;10,25;2,32727770558442;1;"ngsl";-59,1651666666667;49,3313333333333;193
2016;8;11;223;97;4,57471097850338;11420;9,34312148321;11,42;2,43536620422786;1;"ngsl";-59,2641666666667;49,1248333333333;161
2016;8;11;223;52,5;3,96081316959758;1534;7,3356339819272;1,534;0,427878702945064;1;"ngsl";-59,157;48,7085;58
2016;8;11;223;76,1;4,33204826486764;4570;8,42726848388825;4,57;1,51951320490611;1;"ngsl";-59,4411666666667;48,8961666666667;164
2016;8;12;224;140;4,9416424226093;28760;10,266740811835;28,76;3,35898553285285;1;"ngsl";-59,8286666666667;48,918;303
2016;8;12;224;125,6;4,8331022540341;23350;10,058352263097;23,35;3,15059698411491;1;"ngsl";-59,9433333333333;48,5915;323
2016;8;15;227;65,8;4,18661983833127;2826;7,94661756324447;2,826;1,03886228426234;1;"ngsl";-63,0383333333333;48,5276666666667;257
2016;8;15;227;66,5;4,19720194766181;2954;7,99091546309133;2,954;1,08316018410919;5;"ngsl";-63,0383333333333;48,5276666666667;257
2016;8;15;227;91,6;4,51743127168008;8340;9,02881849535279;8,34;2,12106321637066;5;"ngsl";-63,0383333333333;48,5276666666667;257
2016;8;18;230;158;5,06259503302697;42500;10,6572593549125;42,5;3,74950407593037;5;"ngsl";-63,5966666666667;49,1895;301
2016;8;19;231;33,5;3,51154543883102;325;5,78382518232974;0,325;-1,1239300966524;5;"ngsl";-63,9828333333333;49,565;154
2016;8;19;231;38,5;3,65065824129374;529;6,2709884318583;0,529;-0,636766847123838;1;"ngsl";-63,9828333333333;49,565;154
2016;8;19;231;43,4;3,77045944110636;787;6,6682282484174;0,787;-0,239527030564734;1;"ngsl";-63,9828333333333;49,565;154
2016;8;19;231;48,5;3,88156379794344;1023;6,93049476595163;1,023;0,0227394869694893;5;"ngsl";-63,9828333333333;49,565;154
2016;8;19;231;146;4,98360662170834;46500;10,7472075915754;46,5;3,83945231259331;5;"ngsl";-63,9828333333333;49,565;154
2016;8;19;231;25,8;3,25037449192757;144;4,969813299576;0,144;-1,93794197940614;1;"ngsl";-64,2358333333333;49,5513333333333;275
2016;8;19;231;29,1;3,37073817417745;232;5,44673737166631;0,232;-1,46101790731583;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;46,3;3,83514196109219;957;6,86380339145295;0,957;-0,0439518875291828;5;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;53,3;3,9759363311718;1362;7,21670948670946;1,362;0,308954207727321;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;57;4,04305126783455;1691;7,43307534889858;1,691;0,525320069916443;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;61,5;4,11903717481247;2413;7,78862606562503;2,413;0,880870786642895;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;64,7;4,16976120150686;2660;7,88608140177575;2,66;0,978326122793608;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;69,7;4,24420031776648;3530;8,16905314992734;3,53;1,26129787094521;1;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;79,3;4,3732381286408;5230;8,56216655705897;5,23;1,65441127807683;5;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;111;4,70953020131233;15740;9,66396052197139;15,74;2,75620524298926;5;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;19;231;132;4,88280192258637;40000;10,5966347330961;40;3,68887945411394;5;"ngsl";-64,5461666666667;49,6606666666667;213
2016;8;21;233;67,1;4,20618404397764;3190;8,06777619577889;3,19;1,16002091679675;5;"ngsl";-67,129;49,3848333333333;221
2016;8;21;233;111,8;4,716711560721;15640;9,6575870140993;15,64;2,74983173511717;1;"ngsl";-68,7323333333333;48,8133333333333;152
2016;8;22;234;53,6;3,98154906807676;1460;7,28619171470238;1,46;0,378436435720245;5;"ngsl";-68,8431666666667;48,7158333333333;132
2016;8;23;235;23;3,13549421592915;102;4,62497281328427;0,102;-2,28278246569787;1;"ngsl";-68,1828333333333;48,7231666666667;139
2016;8;23;235;70;4,24849524204936;3520;8,16621626859214;3,52;1,25846098961001;5;"ngsl";-68,1828333333333;48,7231666666667;139
2016;8;23;235;86,3;4,45782959808938;8100;8,99961934066053;8,1;2,09186406167839;1;"ngsl";-68,1828333333333;48,7231666666667;139
2016;8;23;235;38,2;3,64283551561253;590;6,38012253689976;0,59;-0,527632742082372;5;"ngsl";-66,7408333333333;49,1531666666667;235
2016;8;24;236;39,7;3,68135118769314;601;6,39859493453521;0,601;-0,509160344446929;1;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;42,3;3,74478708605223;792;6,67456139181443;0,792;-0,233193887167711;5;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;42,2;3,74242022104197;865;6,76272950693188;0,865;-0,145025772050258;5;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;48,2;3,87535902105655;1077;6,98193467715639;1,077;0,0741793981742515;5;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;47,5;3,8607297110406;1073;6,9782137426307;1,073;0,0704584636485614;1;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;48,6;3,88362353090645;1031;6,93828448401696;1,031;0,0305292050348228;5;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;51,6;3,94352167248752;1327;7,19067603433221;1,327;0,28292075535007;1;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;51,7;3,94545778151438;1323;7,18765716411496;1,323;0,279901885132819;5;"ngsl";-66,8706666666667;49,8326666666667;184
2016;8;24;236;55,2;4,01096295328305;1699;7,43779512167193;1,699;0,530039842689795;1;"ngsl";-66,8706666666667;49,8326666666667;184
